0.000635 0.923325 -0.023510 -0.058190
0.000640 0.923323 -0.023512 -0.058193
0.000645 0.923320 -0.023515 -0.058196
0.000650 0.923318 -0.023517 -0.058199
0.000655 0.923315 -0.023520 -0.058201
0.000660 0.923313 -0.023522 -0.058204
0.000665 0.923311 -0.023524 -0.058207
0.000670 0.923308 -0.023527 -0.058210
0.000675 0.923306 -0.023529 -0.058213
0.000680 0.923303 -0.023532 -0.058215
0.000685 0.923301 -0.023534 -0.058218
0.000690 0.923299 -0.023536 -0.058221
0.000695 0.923296 -0.023539 -0.058224
0.000700 0.923294 -0.023541 -0.058227
0.000705 0.923291 -0.023544 -0.058229
0.000710 0.923289 -0.023546 -0.058232
0.000715 0.923286 -0.023548 -0.058235
0.000720 0.923284 -0.023551 -0.058238
0.000725 0.923282 -0.023553 -0.058241
0.000730 0.923279 -0.023556 -0.058243
0.000735 0.923277 -0.023558 -0.058246
0.000740 0.923274 -0.023560 -0.058249
0.000745 0.923272 -0.023563 -0.058252
0.000750 0.923270 -0.023565 -0.058255
0.000755 0.923267 -0.023568 -0.058257
0.000760 0.923265 -0.023570 -0.058260
0.000765 0.923262 -0.023572 -0.058263
0.000770 0.923260 -0.023575 -0.058266
0.000775 0.923257 -0.023577 -0.058269
0.000780 0.923255 -0.023580 -0.058271
0.000785 0.923253 -0.023582 -0.058274
0.000790 0.923250 -0.023584 -0.058277
0.000795 0.923248 -0.023587 -0.058280
0.000800 0.923245 -0.023589 -0.058283
0.000805 0.923243 -0.023592 -0.058285
0.000810 0.923240 -0.023594 -0.058288
0.000815 0.923238 -0.023596 -0.058291
0.000820 0.923236 -0.023599 -0.058294
0.000825 0.923233 -0.023601 -0.058297
0.000830 0.923231 -0.023604 -0.058299
0.000835 0.923228 -0.023606 -0.058302
0.000840 0.923226 -0.023608 -0.058305
0.000845 0.923223 -0.023611 -0.058308
0.000850 0.923221 -0.023613 -0.058311
0.000855 0.923219 -0.023616 -0.058313
0.000860 0.923216 -0.023618 -0.058316
0.000865 0.923214 -0.023620 -0.058319
0.000870 0.923211 -0.023623 -0.058322
0.000875 0.923209 -0.023625 -0.058325
0.000880 0.923207 -0.023628 -0.058327
0.000885 0.923204 -0.023630 -0.058330
0.000890 0.923202 -0.023632 -0.058333
0.000895 0.923199 -0.023635 -0.058336
0.000900 0.923197 -0.023637 -0.058339
0.000905 0.923194 -0.023640 -0.058341
0.000910 0.923192 -0.023642 -0.058344
0.000915 0.923190 -0.023644 -0.058347
0.000920 0.923187 -0.023647 -0.058350
0.000925 0.923185 -0.023649 -0.058353
0.000930 0.923182 -0.023652 -0.058355
0.000935 0.923180 -0.023654 -0.058358
0.000940 0.923177 -0.023656 -0.058361
0.000945 0.923175 -0.023659 -0.058364
0.000950 0.923173 -0.023661 -0.058366
0.000955 0.923170 -0.023664 -0.058369
0.000960 0.923168 -0.023666 -0.058372
0.000965 0.923165 -0.023668 -0.058375
0.000970 0.923163 -0.023671 -0.058378
0.000975 0.923160 -0.023673 -0.058380
0.000980 0.923158 -0.023676 -0.058383
0.000985 0.923156 -0.023678 -0.058386
0.000990 0.923153 -0.023680 -0.058389
0.000995 0.923151 -0.023683 -0.058392
0.001000 0.923148 -0.023685 -0.058394
0.001005 0.923146 -0.023688 -0.058397
0.001010 0.923143 -0.023690 -0.058400
0.001015 0.923141 -0.023692 -0.058403
0.001020 0.923139 -0.023695 -0.058406
0.001025 0.923136 -0.023697 -0.058408
0.001030 0.923134 -0.023700 -0.058411
0.001035 0.923131 -0.023702 -0.058414
0.001040 0.923129 -0.023704 -0.058417
0.001045 0.923126 -0.023707 -0.058420
0.001050 0.923124 -0.023709 -0.058422
0.001055 0.923122 -0.023712 -0.058425
0.001060 0.923119 -0.023714 -0.058428
0.001065 0.923117 -0.023717 -0.058431
0.001070 0.923114 -0.023719 -0.058434
0.001075 0.923112 -0.023721 -0.058436
0.001080 0.923109 -0.023724 -0.058439
0.001085 0.923107 -0.023726 -0.058442
0.001090 0.923105 -0.023729 -0.058445
0.001095 0.923102 -0.023731 -0.058447
0.001100 0.923100 -0.023733 -0.058450
0.001105 0.923097 -0.023736 -0.058453
0.001110 0.923095 -0.023738 -0.058456
0.001115 0.923092 -0.023741 -0.058459
0.001120 0.923090 -0.023743 -0.058461
0.001125 0.923088 -0.023745 -0.058464
0.001130 0.923085 -0.023748 -0.058467
0.001135 0.923083 -0.023750 -0.058470
0.001140 0.923080 -0.023753 -0.058473
0.001145 0.923078 -0.023755 -0.058475
0.001150 0.923075 -0.023757 -0.058478
0.001155 0.923073 -0.023760 -0.058481
0.001160 0.923071 -0.023762 -0.058484
0.001165 0.923068 -0.023765 -0.058487
0.001170 0.923066 -0.023767 -0.058489
0.001175 0.923063 -0.023769 -0.058492
0.001180 0.923061 -0.023772 -0.058495
0.001185 0.923058 -0.023774 -0.058498
0.001190 0.923056 -0.023777 -0.058501
0.001195 0.923054 -0.023779 -0.058503
0.001200 0.923051 -0.023782 -0.058506
0.001205 0.923049 -0.023784 -0.058509
0.001210 0.923046 -0.023786 -0.058512
0.001215 0.923044 -0.023789 -0.058514
0.001220 0.923041 -0.023791 -0.058517
0.001225 0.923039 -0.023794 -0.058520
0.001230 0.923037 -0.023796 -0.058523
0.001235 0.923034 -0.023798 -0.058526
0.001240 0.923032 -0.023801 -0.058528
0.001245 0.923029 -0.023803 -0.058531
0.001250 0.923027 -0.023806 -0.058534
0.001255 0.923024 -0.023808 -0.058537
0.001260 0.923022 -0.023810 -0.058540
0.001265 0.923020 -0.023813 -0.058542
0.001270 0.923017 -0.023815 -0.058545
0.001275 0.923015 -0.023818 -0.058548
0.001280 0.923012 -0.023820 -0.058551
0.001285 0.923010 -0.023822 -0.058554
0.001290 0.923007 -0.023825 -0.058556
0.001295 0.923005 -0.023827 -0.058559
0.001300 0.923003 -0.023830 -0.058562
0.001305 0.923000 -0.023832 -0.058565
0.001310 0.922998 -0.023835 -0.058567
0.001315 0.922995 -0.023837 -0.058570
0.001320 0.922993 -0.023839 -0.058573
0.001325 0.922990 -0.023842 -0.058576
0.001330 0.922988 -0.023844 -0.058579
0.001335 0.922985 -0.023847 -0.058581
0.001340 0.922983 -0.023849 -0.058584
0.001345 0.922981 -0.023851 -0.058587
0.001350 0.922978 -0.023854 -0.058590
0.001355 0.922976 -0.023856 -0.058593
0.001360 0.922973 -0.023859 -0.058595
0.001365 0.922971 -0.023861 -0.058598
0.001370 0.922968 -0.023863 -0.058601
0.001375 0.922966 -0.023866 -0.058604
0.001380 0.922964 -0.023868 -0.058606
0.001385 0.922961 -0.023871 -0.058609
0.001390 0.922959 -0.023873 -0.058612
0.001395 0.922956 -0.023876 -0.058615
0.001400 0.922954 -0.023878 -0.058618
0.001405 0.922951 -0.023880 -0.058620
0.001410 0.922949 -0.023883 -0.058623
0.001415 0.922946 -0.023885 -0.058626
0.001420 0.922944 -0.023888 -0.058629
0.001425 0.922942 -0.023890 -0.058632
0.001430 0.922939 -0.023892 -0.058634
0.001435 0.922937 -0.023895 -0.058637
0.001440 0.922934 -0.023897 -0.058640
0.001445 0.922932 -0.023900 -0.058643
0.001450 0.922929 -0.023902 -0.058645
0.001455 0.922927 -0.023904 -0.058648
0.001460 0.922925 -0.023907 -0.058651
0.001465 0.922922 -0.023909 -0.058654
0.001470 0.922920 -0.023912 -0.058657
0.001475 0.922917 -0.023914 -0.058659
0.001480 0.922915 -0.023917 -0.058662
0.001485 0.922912 -0.023919 -0.058665
0.001490 0.922910 -0.023921 -0.058668
0.001495 0.922907 -0.023924 -0.058671
0.001500 0.922905 -0.023926 -0.058673
0.001505 0.922903 -0.023929 -0.058676
0.001510 0.922900 -0.023931 -0.058679
0.001515 0.922898 -0.023933 -0.058682
0.001520 0.922895 -0.023936 -0.058684
0.001525 0.922893 -0.023938 -0.058687
0.001530 0.922890 -0.023941 -0.058690
0.001535 0.922888 -0.023943 -0.058693
0.001540 0.922886 -0.023946 -0.058696
0.001545 0.922883 -0.023948 -0.058698
0.001550 0.922881 -0.023950 -0.058701
0.001555 0.922878 -0.023953 -0.058704
0.001560 0.922876 -0.023955 -0.058707
0.001565 0.922873 -0.023958 -0.058710
0.001570 0.922871 -0.023960 -0.058712
0.001575 0.922868 -0.023962 -0.058715
0.001580 0.922866 -0.023965 -0.058718
0.001585 0.922864 -0.023967 -0.058721
0.001590 0.922861 -0.023970 -0.058723
0.001595 0.922859 -0.023972 -0.058726
0.001600 0.922856 -0.023975 -0.058729
0.001605 0.922854 -0.023977 -0.058732
0.001610 0.922851 -0.023979 -0.058735
0.001615 0.922849 -0.023982 -0.058737
0.001620 0.922846 -0.023984 -0.058740
0.001625 0.922844 -0.023987 -0.058743
0.001630 0.922842 -0.023989 -0.058746
0.001635 0.922839 -0.023991 -0.058748
0.001640 0.922837 -0.023994 -0.058751
0.001645 0.922834 -0.023996 -0.058754
0.001650 0.922832 -0.023999 -0.058757
0.001655 0.922829 -0.024001 -0.058760
0.001660 0.922827 -0.024004 -0.058762
0.001665 0.922824 -0.024006 -0.058765
0.001670 0.922822 -0.024008 -0.058768
0.001675 0.922820 -0.024011 -0.058771
0.001680 0.922817 -0.024013 -0.058774
0.001685 0.922815 -0.024016 -0.058776
0.001690 0.922812 -0.024018 -0.058779
0.001695 0.922810 -0.024020 -0.058782
0.001700 0.922807 -0.024023 -0.058785
0.001705 0.922805 -0.024025 -0.058787
0.001710 0.922802 -0.024028 -0.058790
0.001715 0.922800 -0.024030 -0.058793
0.001720 0.922798 -0.024033 -0.058796
0.001725 0.922795 -0.024035 -0.058799
0.001730 0.922793 -0.024037 -0.058801
0.001735 0.922790 -0.024040 -0.058804
0.001740 0.922788 -0.024042 -0.058807
0.001745 0.922785 -0.024045 -0.058810
0.001750 0.922783 -0.024047 -0.058812
0.001755 0.922780 -0.024049 -0.058815
0.001760 0.922778 -0.024052 -0.058818
0.001765 0.922776 -0.024054 -0.058821
0.001770 0.922773 -0.024057 -0.058824
0.001775 0.922771 -0.024059 -0.058826
0.001780 0.922768 -0.024062 -0.058829
0.001785 0.922766 -0.024064 -0.058832
0.001790 0.922763 -0.024066 -0.058835
0.001795 0.922761 -0.024069 -0.058837
0.001800 0.922758 -0.024071 -0.058840
0.001805 0.922756 -0.024074 -0.058843
0.001810 0.922754 -0.024076 -0.058846
0.001815 0.922751 -0.024079 -0.058849
0.001820 0.922749 -0.024081 -0.058851
0.001825 0.922746 -0.024083 -0.058854
0.001830 0.922744 -0.024086 -0.058857
0.001835 0.922741 -0.024088 -0.058860
0.001840 0.922739 -0.024091 -0.058863
0.001845 0.922736 -0.024093 -0.058865
0.001850 0.922734 -0.024095 -0.058868
0.001855 0.922732 -0.024098 -0.058871
0.001860 0.922729 -0.024100 -0.058874
0.001865 0.922727 -0.024103 -0.058876
0.001870 0.922724 -0.024105 -0.058879
0.001875 0.922722 -0.024108 -0.058882
0.001880 0.922719 -0.024110 -0.058885
0.001885 0.922717 -0.024112 -0.058888
0.001890 0.922714 -0.024115 -0.058890
0.001895 0.922712 -0.024117 -0.058893
0.001900 0.922710 -0.024120 -0.058896
0.001905 0.922707 -0.024122 -0.058899
0.001910 0.922705 -0.024125 -0.058901
0.001915 0.922702 -0.024127 -0.058904
0.001920 0.922700 -0.024129 -0.058907
0.001925 0.922697 -0.024132 -0.058910
0.001930 0.922695 -0.024134 -0.058913
0.001935 0.922692 -0.024137 -0.058915
0.001940 0.922690 -0.024139 -0.058918
0.001945 0.922687 -0.024141 -0.058921
0.001950 0.922685 -0.024144 -0.058924
0.001955 0.922683 -0.024146 -0.058926
0.001960 0.922680 -0.024149 -0.058929
0.001965 0.922678 -0.024151 -0.058932
0.001970 0.922675 -0.024154 -0.058935
0.001975 0.922673 -0.024156 -0.058938
0.001980 0.922670 -0.024158 -0.058940
0.001985 0.922668 -0.024161 -0.058943
0.001990 0.922665 -0.024163 -0.058946
0.001995 0.922663 -0.024166 -0.058949
0.002000 0.922661 -0.024168 -0.058951
0.002005 0.922658 -0.024171 -0.058954
0.002010 0.922656 -0.024173 -0.058957
0.002015 0.922653 -0.024175 -0.058960
0.002020 0.922651 -0.024178 -0.058962
0.002025 0.922648 -0.024180 -0.058965
0.002030 0.922646 -0.024183 -0.058968
0.002035 0.922643 -0.024185 -0.058971
0.002040 0.922641 -0.024188 -0.058974
0.002045 0.922638 -0.024190 -0.058976
0.002050 0.922636 -0.024192 -0.058979
0.002055 0.922634 -0.024195 -0.058982
0.002060 0.922631 -0.024197 -0.058985
0.002065 0.922629 -0.024200 -0.058987
0.002070 0.922626 -0.024202 -0.058990
0.002075 0.922624 -0.024205 -0.058993
0.002080 0.922621 -0.024207 -0.058996
0.002085 0.922619 -0.024209 -0.058999
0.002090 0.922616 -0.024212 -0.059001
0.002095 0.922614 -0.024214 -0.059004
0.002100 0.922611 -0.024217 -0.059007
0.002105 0.922609 -0.024219 -0.059010
0.002110 0.922607 -0.024221 -0.059012
0.002115 0.922604 -0.024224 -0.059015
0.002120 0.922602 -0.024226 -0.059018
0.002125 0.922599 -0.024229 -0.059021
0.002130 0.922597 -0.024231 -0.059024
0.002135 0.922594 -0.024234 -0.059026
0.002140 0.922592 -0.024236 -0.059029
0.002145 0.922589 -0.024238 -0.059032
0.002150 0.922587 -0.024241 -0.059035
0.002155 0.922584 -0.024243 -0.059037
0.002160 0.922582 -0.024246 -0.059040
0.002165 0.922580 -0.024248 -0.059043
0.002170 0.922577 -0.024251 -0.059046
0.002175 0.922575 -0.024253 -0.059049
0.002180 0.922572 -0.024255 -0.059051
0.002185 0.922570 -0.024258 -0.059054
0.002190 0.922567 -0.024260 -0.059057
0.002195 0.922565 -0.024263 -0.059060
0.002200 0.922562 -0.024265 -0.059062
0.002205 0.922560 -0.024268 -0.059065
0.002210 0.922557 -0.024270 -0.059068
0.002215 0.922555 -0.024272 -0.059071
0.002220 0.922553 -0.024275 -0.059073
0.002225 0.922550 -0.024277 -0.059076
0.002230 0.922548 -0.024280 -0.059079
0.002235 0.922545 -0.024282 -0.059082
0.002240 0.922543 -0.024285 -0.059085
0.002245 0.922540 -0.024287 -0.059087
0.002250 0.922538 -0.024289 -0.059090
0.002255 0.922535 -0.024292 -0.059093
0.002260 0.922533 -0.024294 -0.059096
0.002265 0.922530 -0.024297 -0.059098
0.002270 0.922528 -0.024299 -0.059101
0.002275 0.922525 -0.024302 -0.059104
0.002280 0.922523 -0.024304 -0.059107
0.002285 0.922521 -0.024306 -0.059110
0.002290 0.922518 -0.024309 -0.059112
0.002295 0.922516 -0.024311 -0.059115
0.002300 0.922513 -0.024314 -0.059118
0.002305 0.922511 -0.024316 -0.059121
0.002310 0.922508 -0.024319 -0.059123
0.002315 0.922506 -0.024321 -0.059126
0.002320 0.922503 -0.024324 -0.059129
0.002325 0.922501 -0.024326 -0.059132
0.002330 0.922498 -0.024328 -0.059134
0.002335 0.922496 -0.024331 -0.059137
0.002340 0.922494 -0.024333 -0.059140
0.002345 0.922491 -0.024336 -0.059143
0.002350 0.922489 -0.024338 -0.059146
0.002355 0.922486 -0.024341 -0.059148
0.002360 0.922484 -0.024343 -0.059151
0.002365 0.922481 -0.024345 -0.059154
0.002370 0.922479 -0.024348 -0.059157
0.002375 0.922476 -0.024350 -0.059159
0.002380 0.922474 -0.024353 -0.059162
0.002385 0.922471 -0.024355 -0.059165
0.002390 0.922469 -0.024358 -0.059168
0.002395 0.922466 -0.024360 -0.059170
0.002400 0.922464 -0.024362 -0.059173
0.002405 0.922462 -0.024365 -0.059176
0.002410 0.922459 -0.024367 -0.059179
0.002415 0.922457 -0.024370 -0.059182
0.002420 0.922454 -0.024372 -0.059184
0.002425 0.922452 -0.024375 -0.059187
0.002430 0.922449 -0.024377 -0.059190
0.002435 0.922447 -0.024379 -0.059193
0.002440 0.922444 -0.024382 -0.059195
0.002445 0.922442 -0.024384 -0.059198
0.002450 0.922439 -0.024387 -0.059201
0.002455 0.922437 -0.024389 -0.059204
0.002460 0.922434 -0.024392 -0.059206
0.002465 0.922432 -0.024394 -0.059209
0.002470 0.922430 -0.024396 -0.059212
0.002475 0.922427 -0.024399 -0.059215
0.002480 0.922425 -0.024401 -0.059218
0.002485 0.922422 -0.024404 -0.059220
0.002490 0.922420 -0.024406 -0.059223
0.002495 0.922417 -0.024409 -0.059226
0.002500 0.922415 -0.024411 -0.059229
0.002505 0.922412 -0.024414 -0.059231
0.002510 0.922410 -0.024416 -0.059234
0.002515 0.922407 -0.024418 -0.059237
0.002520 0.922405 -0.024421 -0.059240
0.002525 0.922402 -0.024423 -0.059242
0.002530 0.922400 -0.024426 -0.059245
0.002535 0.922397 -0.024428 -0.059248
0.002540 0.922395 -0.024431 -0.059251
0.002545 0.922393 -0.024433 -0.059254
0.002550 0.922390 -0.024435 -0.059256
0.002555 0.922388 -0.024438 -0.059259
0.002560 0.922385 -0.024440 -0.059262
0.002565 0.922383 -0.024443 -0.059265
0.002570 0.922380 -0.024445 -0.059267
0.002575 0.922378 -0.024448 -0.059270
0.002580 0.922375 -0.024450 -0.059273
0.002585 0.922373 -0.024452 -0.059276
0.002590 0.922370 -0.024455 -0.059278
0.002595 0.922368 -0.024457 -0.059281
0.002600 0.922365 -0.024460 -0.059284
0.002605 0.922363 -0.024462 -0.059287
0.002610 0.922361 -0.024465 -0.059289
0.002615 0.922358 -0.024467 -0.059292
0.002620 0.922356 -0.024470 -0.059295
0.002625 0.922353 -0.024472 -0.059298
0.002630 0.922351 -0.024474 -0.059301
0.002635 0.922348 -0.024477 -0.059303
0.002640 0.922346 -0.024479 -0.059306
0.002645 0.922343 -0.024482 -0.059309
0.002650 0.922341 -0.024484 -0.059312
0.002655 0.922338 -0.024487 -0.059314
0.002660 0.922336 -0.024489 -0.059317
0.002665 0.922333 -0.024491 -0.059320
0.002670 0.922331 -0.024494 -0.059323
0.002675 0.922328 -0.024496 -0.059325
0.002680 0.922326 -0.024499 -0.059328
0.002685 0.922323 -0.024501 -0.059331
0.002690 0.922321 -0.024504 -0.059334
0.002695 0.922319 -0.024506 -0.059336
0.002700 0.922316 -0.024509 -0.059339
0.002705 0.922314 -0.024511 -0.059342
0.002710 0.922311 -0.024513 -0.059345
0.002715 0.922309 -0.024516 -0.059348
0.002720 0.922306 -0.024518 -0.059350
0.002725 0.922304 -0.024521 -0.059353
0.002730 0.922301 -0.024523 -0.059356
0.002735 0.922299 -0.024526 -0.059359
0.002740 0.922296 -0.024528 -0.059361
0.002745 0.922294 -0.024530 -0.059364
0.002750 0.922291 -0.024533 -0.059367
0.002755 0.922289 -0.024535 -0.059370
0.002760 0.922286 -0.024538 -0.059372
0.002765 0.922284 -0.024540 -0.059375
0.002770 0.922282 -0.024543 -0.059378
0.002775 0.922279 -0.024545 -0.059381
0.002780 0.922277 -0.024548 -0.059383
0.002785 0.922274 -0.024550 -0.059386
0.002790 0.922272 -0.024552 -0.059389
0.002795 0.922269 -0.024555 -0.059392
0.002800 0.922267 -0.024557 -0.059395
0.002805 0.922264 -0.024560 -0.059397
0.002810 0.922262 -0.024562 -0.059400
0.002815 0.922259 -0.024565 -0.059403
0.002820 0.922257 -0.024567 -0.059406
0.002825 0.922254 -0.024570 -0.059408
0.002830 0.922252 -0.024572 -0.059411
0.002835 0.922249 -0.024574 -0.059414
0.002840 0.922247 -0.024577 -0.059417
0.002845 0.922244 -0.024579 -0.059419
0.002850 0.922242 -0.024582 -0.059422
0.002855 0.922239 -0.024584 -0.059425
0.002860 0.922237 -0.024587 -0.059428
0.002865 0.922235 -0.024589 -0.059430
0.002870 0.922232 -0.024591 -0.059433
0.002875 0.922230 -0.024594 -0.059436
0.002880 0.922227 -0.024596 -0.059439
0.002885 0.922225 -0.024599 -0.059441
0.002890 0.922222 -0.024601 -0.059444
0.002895 0.922220 -0.024604 -0.059447
0.002900 0.922217 -0.024606 -0.059450
0.002905 0.922215 -0.024609 -0.059453
0.002910 0.922212 -0.024611 -0.059455
0.002915 0.922210 -0.024613 -0.059458
0.002920 0.922207 -0.024616 -0.059461
0.002925 0.922205 -0.024618 -0.059464
0.002930 0.922202 -0.024621 -0.059466
0.002935 0.922200 -0.024623 -0.059469
0.002940 0.922197 -0.024626 -0.059472
0.002945 0.922195 -0.024628 -0.059475
0.002950 0.922192 -0.024631 -0.059477
0.002955 0.922190 -0.024633 -0.059480
0.002960 0.922188 -0.024635 -0.059483
0.002965 0.922185 -0.024638 -0.059486
0.002970 0.922183 -0.024640 -0.059488
0.002975 0.922180 -0.024643 -0.059491
0.002980 0.922178 -0.024645 -0.059494
0.002985 0.922175 -0.024648 -0.059497
0.002990 0.922173 -0.024650 -0.059499
0.002995 0.922170 -0.024653 -0.059502
0.003000 0.922168 -0.024655 -0.059505
0.003005 0.922165 -0.024657 -0.059508
0.003010 0.922163 -0.024660 -0.059510
0.003015 0.922160 -0.024662 -0.059513
0.003020 0.922158 -0.024665 -0.059516
0.003025 0.922155 -0.024667 -0.059519
0.003030 0.922153 -0.024670 -0.059522
0.003035 0.922150 -0.024672 -0.059524
0.003040 0.922148 -0.024675 -0.059527
0.003045 0.922145 -0.024677 -0.059530
0.003050 0.922143 -0.024679 -0.059533
0.003055 0.922140 -0.024682 -0.059535
0.003060 0.922138 -0.024684 -0.059538
0.003065 0.922136 -0.024687 -0.059541
0.003070 0.922133 -0.024689 -0.059544
0.003075 0.922131 -0.024692 -0.059546
0.003080 0.922128 -0.024694 -0.059549
0.003085 0.922126 -0.024697 -0.059552
0.003090 0.922123 -0.024699 -0.059555
0.003095 0.922121 -0.024701 -0.059557
0.003100 0.922118 -0.024704 -0.059560
0.003105 0.922116 -0.024706 -0.059563
0.003110 0.922113 -0.024709 -0.059566
0.003115 0.922111 -0.024711 -0.059568
0.003120 0.922108 -0.024714 -0.059571
0.003125 0.922106 -0.024716 -0.059574
0.003130 0.922103 -0.024719 -0.059577
0.003135 0.922101 -0.024721 -0.059579
0.003140 0.922098 -0.024723 -0.059582
0.003145 0.922096 -0.024726 -0.059585
0.003150 0.922093 -0.024728 -0.059588
0.003155 0.922091 -0.024731 -0.059590
0.003160 0.922088 -0.024733 -0.059593
0.003165 0.922086 -0.024736 -0.059596
0.003170 0.922083 -0.024738 -0.059599
0.003175 0.922081 -0.024741 -0.059601
